amount,location,device,is_fraud
89205,delhi,web,1
34796,chennai,iphone,0
52244,chennai,iphone,0
73796,mumbai,iphone,1
20565,delhi,web,0
76653,bangalore,web,1
79218,chennai,android,1
10750,delhi,web,0
42165,kolkata,iphone,0
55161,kolkata,web,1
18409,chennai,android,0
49140,kolkata,web,0
93060,delhi,iphone,1
66287,mumbai,iphone,0
81775,kolkata,web,1
78601,chennai,android,1
89131,chennai,web,1
56076,bangalore,web,0
21977,kolkata,android,0
17109,kolkata,web,0
73078,chennai,android,1
88965,kolkata,web,1
42664,bangalore,web,0
94465,kolkata,iphone,0
3577,kolkata,web,0
91765,chennai,android,1
73007,bangalore,iphone,0
6026,kolkata,iphone,0
2172,delhi,iphone,0
74833,delhi,web,1
99085,chennai,iphone,0
96264,chennai,iphone,1
36951,kolkata,android,0
94818,mumbai,iphone,0
57308,mumbai,web,0
74939,mumbai,web,1
81132,kolkata,iphone,0
8680,mumbai,android,0
45019,bangalore,android,0
22227,kolkata,iphone,0
15346,chennai,android,0
14896,bangalore,iphone,0
51809,chennai,android,0
62937,delhi,android,0
37410,bangalore,android,0
15846,delhi,web,0
24409,bangalore,iphone,0
60913,kolkata,web,0
59224,kolkata,web,0
10370,chennai,iphone,0
93819,chennai,iphone,1
80511,delhi,web,0
74780,kolkata,android,0
40744,bangalore,android,1
39939,bangalore,web,0
76495,bangalore,android,1
31788,mumbai,iphone,1
90860,kolkata,web,0
10875,delhi,iphone,0
37533,kolkata,android,0
92416,bangalore,web,0
20321,delhi,iphone,0
2729,bangalore,android,0
22352,chennai,iphone,0
50338,chennai,android,0
27539,mumbai,iphone,0
26066,delhi,android,0
90057,chennai,iphone,1
11287,kolkata,web,0
50457,bangalore,android,0
93159,bangalore,android,0
61797,bangalore,android,0
57744,bangalore,iphone,1
73469,delhi,iphone,1
80277,kolkata,android,0
34204,delhi,android,0
14750,mumbai,web,0
93768,bangalore,android,1
47059,delhi,web,0
21924,bangalore,android,0
13159,chennai,iphone,0
11457,kolkata,iphone,0
44114,chennai,android,1
10268,mumbai,iphone,0
45043,kolkata,web,0
6157,kolkata,android,0
83714,bangalore,iphone,0
76717,kolkata,iphone,0
70218,bangalore,iphone,0
37400,kolkata,iphone,0
77292,chennai,android,1
44558,delhi,android,0
583,kolkata,iphone,0
7843,chennai,iphone,0
89068,kolkata,web,1
40961,chennai,web,1
31461,chennai,android,0
12142,delhi,android,0
49953,kolkata,web,0
1887,bangalore,iphone,0
58380,mumbai,iphone,0
60945,bangalore,web,0
65045,bangalore,web,0
47872,delhi,iphone,0
39973,mumbai,android,0
3810,delhi,iphone,0
41300,chennai,iphone,0
15646,bangalore,web,0
97928,bangalore,iphone,1
43887,delhi,web,0
46620,delhi,web,0
65340,delhi,android,0
27099,kolkata,android,0
64341,bangalore,android,0
22194,delhi,web,0
96551,mumbai,android,1
59079,kolkata,iphone,0
3382,chennai,web,0
38522,chennai,iphone,0
60174,mumbai,iphone,0
38536,chennai,android,0
11245,bangalore,android,0
43981,kolkata,android,0
8806,chennai,iphone,0
91983,bangalore,iphone,0
85006,delhi,iphone,0
97669,delhi,web,1
80583,kolkata,android,1
49456,mumbai,android,0
38251,bangalore,web,0
3984,mumbai,iphone,0
17308,chennai,iphone,0
85434,bangalore,web,1
46702,bangalore,android,0
53577,delhi,android,0
84400,bangalore,iphone,1
74246,delhi,web,1
72424,kolkata,iphone,1
24421,chennai,android,0
5301,bangalore,iphone,0
87757,chennai,web,0
67822,chennai,android,0
28373,chennai,iphone,0
97588,bangalore,android,0
62272,chennai,web,0
43276,kolkata,iphone,0
81971,kolkata,iphone,1
98657,bangalore,iphone,1
79052,bangalore,web,1
10528,mumbai,iphone,0
16467,kolkata,web,0
9559,bangalore,iphone,0
83083,delhi,iphone,1
22395,bangalore,android,0
43980,bangalore,android,0
1322,mumbai,iphone,0
54109,kolkata,iphone,0
18611,kolkata,web,0
32464,chennai,web,0
99672,kolkata,web,1
83064,bangalore,web,0
64052,kolkata,web,0
75479,bangalore,android,1
41099,chennai,iphone,1
70990,mumbai,iphone,1
54979,bangalore,iphone,0
87863,kolkata,iphone,1
76314,kolkata,iphone,1
75701,mumbai,web,0
67435,kolkata,android,0
28391,kolkata,web,0
7224,bangalore,web,0
85453,delhi,iphone,1
64990,bangalore,iphone,0
82586,kolkata,iphone,1
8749,delhi,web,0
99314,mumbai,iphone,1
39149,bangalore,android,0
81384,bangalore,iphone,0
64414,delhi,iphone,0
62476,chennai,web,0
84780,bangalore,android,1
50528,mumbai,android,0
60673,kolkata,web,0
2091,mumbai,iphone,0
84371,mumbai,iphone,1
48655,bangalore,web,0
80958,bangalore,iphone,0
85828,bangalore,iphone,1
2959,bangalore,iphone,0
43609,kolkata,android,0
1623,delhi,android,0
40446,delhi,android,0
66154,chennai,web,0
86894,delhi,iphone,0
75522,chennai,web,1
10981,delhi,android,0
46767,delhi,iphone,0
25616,mumbai,android,0
28262,delhi,android,0
40986,kolkata,web,0
23475,kolkata,web,0
78663,delhi,iphone,1
82983,bangalore,web,0
151,mumbai,web,0
70882,bangalore,android,0
55511,mumbai,iphone,0
39117,delhi,web,0
39998,delhi,android,0
51345,bangalore,web,0
54153,bangalore,android,0
40541,kolkata,android,0
6617,mumbai,android,0
75898,kolkata,iphone,1
35845,bangalore,android,0
48682,kolkata,android,0
94479,chennai,android,0
66151,kolkata,android,0
21792,mumbai,web,0
72397,mumbai,iphone,1
4346,chennai,iphone,0
43585,bangalore,web,0
38083,delhi,iphone,0
72536,mumbai,android,0
50199,delhi,iphone,0
4116,bangalore,iphone,0
8139,mumbai,android,0
97806,delhi,web,1
77886,delhi,web,1
58539,chennai,android,0
57724,delhi,web,0
60073,delhi,android,0
71421,kolkata,iphone,1
33789,bangalore,iphone,0
48988,delhi,android,0
4674,mumbai,web,0
67470,mumbai,iphone,0
57284,chennai,iphone,0
90987,mumbai,web,1
60074,chennai,iphone,0
63565,bangalore,iphone,0
99065,kolkata,web,1
19145,chennai,web,0
26798,chennai,android,0
79411,mumbai,android,1
42374,bangalore,iphone,0
33054,bangalore,web,1
50374,chennai,iphone,0
33278,bangalore,android,1
34640,delhi,web,0
98828,bangalore,iphone,1
49633,bangalore,android,0
67023,mumbai,android,0
81872,chennai,web,1
3979,mumbai,iphone,0
27422,kolkata,android,0
35219,bangalore,android,0
67151,delhi,android,0
25069,chennai,web,1
39010,delhi,iphone,0
48183,mumbai,android,0
96007,kolkata,iphone,1
76597,kolkata,iphone,1
44307,bangalore,iphone,0
44141,kolkata,web,1
9585,kolkata,android,0
90708,bangalore,iphone,0
58456,delhi,iphone,0
23655,chennai,android,0
53795,bangalore,android,0
48979,bangalore,iphone,0
80317,kolkata,web,0
35148,kolkata,web,0
54662,bangalore,iphone,0
72786,kolkata,android,1
96636,mumbai,android,1
12870,mumbai,iphone,0
3011,delhi,iphone,0
31604,delhi,android,1
96941,delhi,iphone,1
24270,chennai,iphone,0
55165,bangalore,android,0
57877,kolkata,iphone,0
20872,mumbai,android,0
17533,chennai,android,0
67976,delhi,iphone,1
16698,chennai,android,0
49090,mumbai,iphone,0
10875,delhi,android,0
509,mumbai,iphone,0
41653,kolkata,web,0
50601,kolkata,android,0
25094,delhi,android,0
70233,delhi,web,0
91807,mumbai,iphone,1
59139,mumbai,web,0
72769,kolkata,web,0
91504,mumbai,iphone,1
25624,kolkata,iphone,0
96360,delhi,iphone,1
43314,delhi,iphone,0
64266,chennai,iphone,1
76423,bangalore,web,1
10833,bangalore,web,0
48545,chennai,android,0
30577,kolkata,iphone,0
31512,chennai,iphone,0
35337,chennai,web,0
97430,delhi,android,1
29788,chennai,web,0
83543,bangalore,web,1
14499,delhi,android,0
98879,kolkata,web,1
5159,mumbai,iphone,0
57089,kolkata,web,0
63510,kolkata,iphone,1
9276,bangalore,web,0
33173,mumbai,iphone,0
83604,delhi,iphone,1
7214,bangalore,android,0
68070,bangalore,iphone,0
66179,kolkata,web,1
48041,kolkata,android,0
29200,mumbai,iphone,0
15485,kolkata,android,0
61845,kolkata,web,0
24207,chennai,iphone,0
4467,chennai,android,0
41043,delhi,iphone,0
67144,kolkata,android,0
19525,bangalore,iphone,0
89995,kolkata,iphone,1
23500,kolkata,iphone,0
58475,bangalore,iphone,0
16714,delhi,iphone,0
97672,delhi,android,1
51115,mumbai,web,0
18810,kolkata,android,0
10540,bangalore,web,0
77499,kolkata,web,0
54020,bangalore,iphone,0
84140,kolkata,iphone,1
77714,chennai,android,0
70544,kolkata,iphone,1
98987,mumbai,web,1
88883,chennai,iphone,0
79695,bangalore,iphone,1
42469,kolkata,web,0
90232,delhi,web,1
76370,bangalore,iphone,0
99842,chennai,iphone,1
20162,kolkata,web,0
55544,mumbai,android,0
96208,chennai,android,1
7224,chennai,android,0
96077,delhi,iphone,1
5986,chennai,iphone,0
10522,kolkata,iphone,0
1903,delhi,iphone,0
59419,delhi,android,0
11337,bangalore,android,0
48965,kolkata,web,0
7448,mumbai,web,0
29253,mumbai,android,0
14100,mumbai,web,0
88827,delhi,android,1
14825,chennai,web,0
27659,mumbai,iphone,0
28640,chennai,iphone,0
57991,delhi,web,0
21117,bangalore,web,0
84285,bangalore,iphone,1
9716,bangalore,android,0
33805,kolkata,web,0
80928,chennai,android,0
63205,chennai,iphone,0
64351,delhi,iphone,0
80867,bangalore,web,1
76387,kolkata,iphone,0
53748,bangalore,iphone,0
76804,mumbai,android,1
31977,kolkata,android,0
38187,chennai,web,0
89457,mumbai,web,1
83879,chennai,android,1
35398,kolkata,android,0
83353,kolkata,android,1
44513,chennai,web,0
85365,chennai,iphone,1
39725,delhi,web,0
57009,delhi,web,1
16884,delhi,web,0
44507,mumbai,web,1
75721,mumbai,iphone,1
95129,bangalore,iphone,1
83207,bangalore,web,1
2326,bangalore,web,0
49393,chennai,android,0
8883,kolkata,web,0
28407,delhi,iphone,0
43569,delhi,iphone,0
82517,chennai,web,1
46912,mumbai,iphone,0
26751,kolkata,web,0
32844,bangalore,android,0
43498,bangalore,android,0
32711,bangalore,android,0
61034,kolkata,android,0
74117,bangalore,web,1
30432,kolkata,iphone,0
12388,delhi,iphone,0
61489,mumbai,android,0
92212,delhi,iphone,1
28402,bangalore,iphone,0
62477,bangalore,web,0
70903,bangalore,android,0
3153,chennai,iphone,0
90721,delhi,web,0
52056,delhi,iphone,0
74732,mumbai,android,1
72939,chennai,web,0
39895,chennai,android,0
4349,delhi,web,0
96918,delhi,android,1
22697,kolkata,iphone,0
86837,mumbai,android,1
43056,kolkata,iphone,1
31549,kolkata,web,0
73103,mumbai,web,0
62139,chennai,android,1
13495,mumbai,web,0
31846,kolkata,android,0
98011,kolkata,iphone,1
10459,bangalore,iphone,0
79969,kolkata,web,0
27503,mumbai,web,0
59388,kolkata,web,0
14991,chennai,iphone,0
88523,chennai,web,1
37374,bangalore,iphone,0
82624,mumbai,iphone,1
29822,delhi,iphone,0
33976,chennai,android,0
18960,chennai,web,0
73412,bangalore,iphone,1
23833,kolkata,android,0
31855,mumbai,android,0
39503,chennai,iphone,0
3504,chennai,web,0
96501,chennai,web,0
57981,kolkata,web,0
56194,kolkata,android,0
3571,mumbai,android,0
96942,kolkata,iphone,1
60453,kolkata,android,0
43988,bangalore,android,0
24621,mumbai,android,0
39169,delhi,web,0
65713,bangalore,web,0
19284,kolkata,web,0
97053,delhi,iphone,1
86606,mumbai,web,0
60460,chennai,web,0
82758,bangalore,web,1
21422,kolkata,web,0
20303,kolkata,web,0
15702,mumbai,web,0
21584,kolkata,iphone,0
63910,kolkata,iphone,0
78309,bangalore,iphone,1
79642,bangalore,android,0
44648,chennai,web,0
94682,chennai,web,0
22184,chennai,android,0
49597,chennai,android,0
20402,kolkata,android,0
11369,mumbai,android,0
89111,mumbai,web,0
37040,delhi,android,0
3365,mumbai,web,0
6570,mumbai,iphone,0
89520,mumbai,android,0
36000,bangalore,iphone,0
15597,bangalore,iphone,0
57813,kolkata,iphone,0
13763,kolkata,web,0
67722,mumbai,iphone,1
11075,mumbai,web,0
17596,bangalore,android,0
32107,mumbai,android,1
40491,mumbai,web,0
96323,chennai,web,0
98901,kolkata,iphone,1
25735,delhi,web,0
10714,chennai,web,0
11756,mumbai,web,0
83506,bangalore,iphone,0
59885,mumbai,web,0
84532,bangalore,web,1
66925,delhi,android,0
41708,bangalore,web,0
95914,kolkata,web,0
24821,kolkata,android,0
43360,delhi,iphone,0
70673,bangalore,iphone,1
44971,mumbai,web,0
23786,kolkata,android,0
40933,chennai,iphone,0
22060,chennai,android,0
58605,kolkata,android,0
44004,kolkata,android,0
63542,bangalore,web,0
77580,delhi,iphone,1
32796,bangalore,web,0
42691,delhi,iphone,1
62514,chennai,web,0
378,mumbai,android,0
57112,delhi,iphone,0
24123,bangalore,iphone,0
51510,bangalore,iphone,0
15626,delhi,iphone,0
80983,kolkata,iphone,1
29849,chennai,web,0
99227,bangalore,web,0
8058,bangalore,android,0
54797,mumbai,iphone,0
97044,chennai,iphone,1
23683,bangalore,android,0
17117,mumbai,iphone,0
51653,kolkata,android,1
74530,kolkata,iphone,0
80930,chennai,iphone,0
39385,delhi,android,0
51085,bangalore,web,0
31667,kolkata,iphone,0
48235,delhi,web,0
2179,mumbai,android,0
97397,chennai,android,0
11540,chennai,iphone,0
85407,mumbai,android,1
96608,delhi,web,1
12249,mumbai,android,0
12503,kolkata,android,0
47965,mumbai,android,0
53724,kolkata,web,0
12666,kolkata,web,0
15897,delhi,web,0
54169,bangalore,web,0
90309,delhi,iphone,1
53945,delhi,iphone,0
35770,mumbai,iphone,0
93427,chennai,web,1
93421,chennai,iphone,1
1316,kolkata,iphone,0
21731,delhi,iphone,0
77129,chennai,android,1
42423,chennai,iphone,0
85379,chennai,android,1
46399,bangalore,android,0
94130,mumbai,iphone,1
97189,mumbai,web,0
94493,kolkata,web,0
52779,mumbai,android,0
79413,delhi,android,1
64793,bangalore,web,0
22464,delhi,android,0
37715,chennai,iphone,0
27427,kolkata,iphone,0
57390,delhi,android,0
42380,delhi,web,0
82955,delhi,web,1
68177,chennai,web,0
34162,delhi,iphone,0
95439,bangalore,android,1
1669,bangalore,iphone,0
70234,mumbai,web,0
10417,kolkata,web,0
91480,chennai,iphone,1
44426,mumbai,web,0
20366,mumbai,android,0
27090,chennai,web,0
5169,bangalore,web,0
73968,kolkata,iphone,1
62392,delhi,android,0
13864,delhi,iphone,0
4990,bangalore,web,0
99809,mumbai,iphone,0
57861,mumbai,iphone,0
87866,mumbai,iphone,0
47345,chennai,iphone,0
51591,bangalore,web,0
83328,bangalore,web,1
59978,delhi,android,0
66185,delhi,web,0
16214,kolkata,iphone,0
76255,mumbai,android,1
61089,delhi,iphone,0
71212,kolkata,android,1
16703,bangalore,android,0
46208,chennai,web,0
22100,kolkata,iphone,0
40739,chennai,web,0
78567,kolkata,iphone,1
11264,chennai,web,0
26789,kolkata,iphone,0
2965,bangalore,android,0
31009,chennai,android,0
11885,delhi,iphone,0
69054,mumbai,web,0
38788,delhi,web,0
99021,mumbai,android,0
4900,mumbai,iphone,0
84296,delhi,web,1
97668,kolkata,android,1
19522,chennai,iphone,0
61909,bangalore,android,1
35551,bangalore,android,0
87876,kolkata,android,1
14172,bangalore,iphone,0
78525,kolkata,android,1
36556,chennai,android,0
67684,mumbai,android,0
64255,mumbai,android,1
60361,kolkata,web,0
48539,kolkata,web,0
22967,kolkata,iphone,1
291,chennai,android,0
4509,bangalore,iphone,0
39276,mumbai,android,0
71893,kolkata,web,1
22353,kolkata,web,0
21027,kolkata,iphone,0
82306,chennai,android,1
67212,delhi,web,0
65208,kolkata,iphone,0
76841,mumbai,web,0
56214,mumbai,iphone,1
37019,kolkata,web,1
71859,kolkata,iphone,0
61121,mumbai,web,0
24549,kolkata,web,0
73896,bangalore,web,1
50002,chennai,iphone,0
75600,chennai,iphone,0
54197,mumbai,android,0
24832,bangalore,iphone,0
67179,mumbai,iphone,0
29749,delhi,web,0
83773,kolkata,web,0
70087,delhi,iphone,1
90728,chennai,web,1
82443,bangalore,iphone,1
84250,mumbai,web,0
532,bangalore,web,0
57397,bangalore,iphone,0
6516,chennai,iphone,0
23602,chennai,iphone,1
65148,chennai,iphone,0
73054,mumbai,web,1
11489,chennai,web,0
32171,delhi,android,1
32026,chennai,web,0
643,mumbai,iphone,0
40036,mumbai,web,0
16955,delhi,android,0
23577,mumbai,iphone,0
83756,bangalore,android,0
62595,delhi,android,0
28466,delhi,android,0
34479,kolkata,android,0
13903,bangalore,iphone,0
60740,kolkata,web,0
22899,kolkata,web,0
40490,bangalore,iphone,0
12489,mumbai,iphone,0
27982,kolkata,android,0
96109,delhi,web,1
71874,bangalore,iphone,1
90454,mumbai,web,1
62038,mumbai,android,0
52496,chennai,web,0
48569,mumbai,android,1
78788,bangalore,iphone,0
86125,mumbai,android,0
6111,kolkata,iphone,0
3803,bangalore,iphone,0
51754,mumbai,android,1
27909,kolkata,iphone,0
70741,chennai,android,0
54423,kolkata,android,0
27025,delhi,android,0
74028,bangalore,web,1
89771,delhi,web,1
55448,mumbai,web,0
53553,mumbai,android,0
38372,kolkata,web,0
78591,chennai,android,0
63444,kolkata,android,0
80274,bangalore,android,1
77864,delhi,iphone,1
76873,delhi,web,1
23699,bangalore,iphone,0
37080,mumbai,web,0
82677,chennai,android,1
12246,delhi,iphone,0
49770,mumbai,web,0
5854,chennai,web,0
32151,kolkata,android,0
42074,bangalore,android,0
5224,chennai,android,0
68567,chennai,android,0
39428,mumbai,web,0
86970,bangalore,web,1
81583,kolkata,android,1
10344,chennai,iphone,0
37821,bangalore,web,0
3619,kolkata,android,0
11357,chennai,android,0
96511,chennai,android,1
92186,mumbai,web,0
37892,kolkata,android,0
92634,delhi,iphone,1
46436,delhi,iphone,0
14642,mumbai,android,0
18628,mumbai,iphone,0
71818,mumbai,web,1
41283,kolkata,android,0
45205,bangalore,iphone,0
14395,mumbai,android,0
40602,bangalore,web,1
21441,kolkata,android,0
48766,chennai,android,0
6760,mumbai,web,0
21603,kolkata,android,0
52728,bangalore,iphone,0
19251,delhi,web,0
52416,bangalore,web,0
21205,delhi,web,0
47825,bangalore,web,0
21847,bangalore,web,0
69781,chennai,web,0
17534,bangalore,iphone,0
3289,delhi,web,0
51861,bangalore,android,0
26272,delhi,iphone,0
35833,bangalore,android,0
56705,kolkata,web,0
46118,kolkata,iphone,0
65076,chennai,android,0
84995,bangalore,iphone,0
15774,delhi,web,0
93876,bangalore,web,1
12241,kolkata,web,0
95904,mumbai,android,1
19467,chennai,android,0
91168,chennai,web,1
58965,delhi,iphone,0
17569,kolkata,web,0
52762,bangalore,android,0
7579,delhi,web,0
35948,chennai,android,0
84577,chennai,iphone,1
91075,delhi,iphone,1
16764,bangalore,iphone,0
41193,mumbai,web,0
1687,mumbai,web,0
11991,bangalore,iphone,0
21879,delhi,iphone,0
22846,kolkata,android,0
2964,kolkata,web,0
52752,bangalore,web,0
33818,kolkata,iphone,0
77724,delhi,web,1
38942,bangalore,android,0
21,kolkata,web,0
62466,chennai,iphone,1
37028,mumbai,iphone,0
8902,chennai,web,0
48479,mumbai,android,1
5384,kolkata,iphone,0
21872,bangalore,android,0
63006,kolkata,android,0
44840,bangalore,android,0
72329,bangalore,android,1
52393,kolkata,web,0
15367,bangalore,android,0
43696,delhi,iphone,0
33360,chennai,iphone,0
79913,mumbai,android,1
22783,mumbai,web,0
42538,mumbai,iphone,0
44696,chennai,android,0
88194,bangalore,web,1
58265,chennai,web,0
65231,delhi,android,0
72203,delhi,android,1
41666,chennai,android,0
76993,kolkata,iphone,0
54694,mumbai,web,0
24118,chennai,android,0
64501,mumbai,android,0
80338,kolkata,android,0
53400,mumbai,android,1
84536,bangalore,iphone,1
25118,kolkata,android,0
46971,delhi,android,0
9108,mumbai,android,0
99894,kolkata,android,1
36760,mumbai,android,0
93967,delhi,iphone,0
49259,delhi,android,0
93648,delhi,iphone,0
62414,delhi,iphone,0
12313,kolkata,web,0
47907,mumbai,iphone,0
68314,bangalore,iphone,0
13761,mumbai,android,0
72152,kolkata,web,1
75576,kolkata,android,1
4274,delhi,android,0
76356,delhi,web,1
86824,kolkata,iphone,0
69095,kolkata,android,0
34258,delhi,android,1
33667,chennai,web,0
3985,bangalore,iphone,0
28434,kolkata,web,0
22295,kolkata,android,0
18136,chennai,android,0
80733,delhi,web,0
89854,delhi,android,1
14826,kolkata,android,0
92088,kolkata,iphone,0
31723,delhi,android,0
4039,bangalore,iphone,0
11129,delhi,android,0
19223,bangalore,iphone,0
68735,mumbai,iphone,0
76056,bangalore,web,1
88410,delhi,android,1
75786,bangalore,iphone,1
55542,kolkata,iphone,0
62428,mumbai,iphone,0
21273,delhi,web,0
40536,chennai,android,0
40049,bangalore,android,0
80773,bangalore,android,0
17990,bangalore,web,0
84888,chennai,android,0
22292,chennai,iphone,0
69909,mumbai,iphone,0
6683,mumbai,web,0
82851,kolkata,iphone,1
93849,delhi,android,1
12800,kolkata,iphone,0
753,bangalore,android,0
92801,chennai,android,1
75591,mumbai,android,1
6810,chennai,android,0
92670,delhi,android,1
95044,kolkata,android,0
79641,kolkata,iphone,1
71699,bangalore,web,0
66077,kolkata,iphone,0
93156,delhi,web,1
61187,kolkata,web,1
41823,delhi,web,0
80416,mumbai,web,1
96238,mumbai,iphone,1
34056,bangalore,iphone,0
75828,mumbai,android,1
51455,mumbai,android,0
43106,bangalore,android,0
68678,chennai,iphone,0
36922,kolkata,iphone,0
70131,kolkata,web,1
32752,mumbai,iphone,1
13734,kolkata,iphone,0
27397,mumbai,iphone,0
1741,mumbai,iphone,0
11053,kolkata,web,0
14575,kolkata,android,0
39364,chennai,android,0
3931,mumbai,iphone,0
31454,delhi,iphone,1
70642,mumbai,web,1
19966,mumbai,android,0
99438,kolkata,android,1
45651,bangalore,android,0
73713,bangalore,android,1
75222,mumbai,iphone,1
26382,mumbai,web,0
98132,kolkata,android,0
14482,bangalore,android,0
31558,delhi,iphone,0
37536,kolkata,iphone,0
56401,delhi,android,0
19559,bangalore,web,0
54127,mumbai,android,0
